CLIENT_ID,CUST_ID,CUST_NAME,CLIENT_NAME,CLIENT_ACT,CLIENT_LOC,PVRC_CODE,LOB,PARENT_NBR,PLAN_ID,ISO_COUNTRY_CODE,ISO_COUNTRY_DES,EMPLOYER_ASSIGNED_ID,MEMBER_ID,SUBSCRIBER_ID,MEMBER_RELN,EMP_STATUS,DOB,GENDER,FIRST_NAME,MIDDLE_NAME,LAST_NAME,ADDR_TYPE_DES,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,ZIP,PRIMARY_PHONE,EMAIL_ADDRESS,MBI,INSURANCE_NAME,INSURANCE_TYPE,EFF_DATE,TERM_DATE,INSURANCE_IND,POLICY_ID,CONSENT,CONDITION,SUP_INFO,TARGET_FLAG,EFID
38138,51239,CITY OF LANCASTER,CITY OF LANCASTER,0,0,1050,0,0,0,0,0,1050,1050,1050,1050,790,1050,1050,1050,137,1050,1050,1050,10,1050,1050,1050,74,368,18,1050,1050,1050,1050,86,1050,368,0,0,0,1050
38139,51240,COLT'S MANUFACTURING COMPANY,COLT'S MANUFACTURING COMPANY,0,0,697,0,0,0,0,0,697,697,697,697,423,697,697,697,350,697,697,697,48,697,697,697,304,349,46,697,697,697,697,76,697,349,0,0,0,697
38140,51241,HENRY COUNTY,HENRY COUNTY,0,0,3298,0,0,0,0,0,3298,3298,3298,3298,3284,3298,3298,3298,64,3298,3298,3298,62,3298,3298,3298,285,1556,76,3298,3298,3298,3298,247,3298,1556,0,0,0,3298
38141,51242,DAS ACQUISITION COMPANY LLC,DAS ACQUISITION COMPANY LLC,0,0,475,0,0,0,0,0,475,475,475,475,467,475,475,475,340,475,475,475,24,475,475,475,274,224,10,475,475,475,475,45,475,224,0,0,0,475
38142,51243,DCSD,DCSD,0,0,5639,0,0,0,0,0,5639,5639,5639,5639,5635,5639,5639,5639,2161,5639,5639,5639,3,5639,5639,5639,4917,2487,110,5639,5639,5639,5639,295,5639,2487,0,0,0,5639
38146,51247,COMPUTER GENERATED SOLUTIONS,COMPUTER GENERATED SOLUTIONS,0,0,353,0,0,0,0,0,353,353,353,353,341,353,353,353,131,353,353,353,47,353,353,353,280,233,20,353,353,353,353,29,353,233,0,0,0,353
38149,51250,PRIDE GLOBAL,PRIDE GLOBAL,0,0,166,0,0,0,0,0,166,166,166,166,139,166,166,166,89,166,166,166,29,166,166,166,8,117,3,166,166,166,166,5,166,117,0,0,0,166
38152,51253,VPNE PARKING SOLUTIONS LLC.,VPNE PARKING SOLUTIONS LLC.,0,0,949,0,0,0,0,0,949,949,949,949,949,949,949,949,387,949,949,949,415,949,949,949,649,491,19,949,949,949,949,42,949,491,0,0,0,949
38154,51255,PODIUM CORPORATION INC.,PODIUM CORPORATION INC.,0,0,1087,0,0,0,0,0,1087,1087,1087,1087,1087,1087,1087,1087,593,1087,1087,1087,110,1087,1087,1087,239,445,0,1087,1087,1087,1087,80,1087,445,0,0,0,1087
38157,51259,EMERY OLEOCHEMICALS LLC,EMERY OLEOCHEMICALS LLC,0,0,623,0,0,0,0,0,623,623,623,623,622,623,623,623,444,623,623,623,10,623,623,623,127,276,17,623,623,623,623,49,623,276,0,0,0,623
38158,51258,Benecon - City of Lake Alfred,BENECON FLGHIC - CITY OF LAKE,0,0,87,0,0,0,0,0,87,87,87,87,38,87,87,87,64,87,87,87,3,87,87,87,45,41,1,87,87,87,87,4,87,41,0,0,0,87
38159,51260,CITY OF GROVELAND,CITY OF GROVELAND,0,0,269,0,0,0,0,0,269,269,269,269,157,269,269,269,85,269,269,269,8,269,269,269,151,142,4,269,269,269,269,19,269,142,0,0,0,269
38162,51263,THE SWATCH GROUP US INC.,THE SWATCH GROUP US INC.,0,0,1155,0,0,0,0,0,1155,1155,1155,1155,1154,1155,1155,1155,473,1155,1155,1155,372,1155,1155,1155,718,766,33,1155,1155,1155,1155,71,1155,766,0,0,0,1155
38163,51264,ALTIMETRIK CORP,ALTIMETRIK CORP,0,0,458,0,0,0,0,0,458,458,458,458,458,458,458,458,133,458,458,458,114,458,458,458,19,251,5,458,458,458,458,35,458,251,0,0,0,458
38168,51269,WASHINGTON COUNTY BOCC,WASHINGTON COUNTY BOCC,0,0,325,0,0,0,0,0,325,325,325,325,325,325,325,325,169,325,325,325,7,325,325,325,208,161,11,325,325,325,325,35,325,161,0,0,0,325
38169,51270,GENERAL TRADING COMPANY INC.,GENERAL TRADING COMPANY INC.,0,0,161,0,0,0,0,0,161,161,161,161,161,161,161,161,88,161,161,161,57,161,161,161,20,80,19,161,161,161,161,27,161,80,0,0,0,161
38170,51271,STILLWATER INSURANCE GROUP,STILLWATER INSURANCE GROUP,0,0,424,0,0,0,0,0,424,424,424,424,423,424,424,424,265,424,424,424,51,424,424,424,15,227,15,424,424,424,424,34,424,227,0,0,0,424
38171,51272,DM GARY HOLDING COMPANY,DM GARY HOLDING COMPANY,0,0,231,0,0,0,0,0,231,231,231,231,94,231,231,231,119,231,231,231,0,231,231,231,169,137,6,231,231,231,231,13,231,137,0,0,0,231
38174,51276,BENECON - PMHIC - MIDDLETOWN,BENECON - PMHIC - MIDDLETOWN,0,0,45,0,0,0,0,0,45,45,45,45,38,45,45,45,24,45,45,45,1,45,45,45,19,19,1,45,45,45,45,1,45,19,0,0,0,45
38180,51281,SOUTHEASTERN MINERALS EMPLOYEE,SOUTHEASTERN MINERALS EMPLOYEE,0,0,166,0,0,0,0,0,166,166,166,166,123,166,166,166,32,166,166,166,16,166,166,166,46,67,17,166,166,166,166,22,166,67,0,0,0,166
38182,51283,OSL RETAIL SERVICES,OSL RETAIL SERVICES,0,0,526,0,0,0,0,0,526,526,526,526,526,526,526,526,146,526,526,526,122,526,526,526,126,293,11,526,526,526,526,30,526,293,0,0,0,526
38185,51286,DIGICERT INC.,DIGICERT INC.,0,0,2075,0,0,0,0,0,2075,2075,2075,2075,2075,2075,2075,2075,1241,2075,2075,2075,146,2075,2075,2075,236,747,15,2075,2075,2075,2075,160,2075,747,0,0,0,2074
38190,51292,NORTH ATLANTIC INDUSTRIES,NORTH ATLANTIC INDUSTRIES,0,0,295,0,0,0,0,0,295,295,295,295,294,295,295,295,114,295,295,295,7,295,295,295,187,187,25,295,295,295,295,31,295,187,0,0,0,295
38194,51295,ST. FRANCIS PREPARATORY SCHOOL,ST. FRANCIS PREPARATORY SCHOOL,0,0,482,0,0,0,0,0,482,482,482,482,446,482,482,482,318,482,482,482,41,482,482,482,429,232,110,482,482,482,482,172,482,232,0,0,0,482
38198,51299,BENCHMARK FAMILY SERVICES,BENCHMARK FAMILY SERVICES,0,0,214,0,0,0,0,0,214,214,214,214,213,214,214,214,99,214,214,214,9,214,214,214,76,119,3,214,214,214,214,17,214,119,0,0,0,214
38199,51300,PRECISION COUNTERTOPS INC,PRECISION COUNTERTOPS INC,0,0,168,0,0,0,0,0,168,168,168,168,168,168,168,168,35,168,168,168,10,168,168,168,149,121,2,168,168,168,168,8,168,121,0,0,0,168
38200,51302,PERSPECTIVES CORPORATION,PERSPECTIVES CORPORATION,0,0,351,0,0,0,0,0,351,351,351,351,284,351,351,351,157,351,351,351,49,351,351,351,91,189,34,351,351,351,351,42,351,189,0,0,0,351
38208,51312,HARVEY GULF INT'L MARINE LLC,HARVEY GULF INT'L MARINE LLC,0,0,1093,0,0,0,0,0,1093,1093,1093,1093,971,1093,1093,1093,782,1093,1093,1093,52,1093,1093,1093,922,759,39,1093,1093,1093,1093,107,1093,759,0,0,0,1093
38210,51314,EMSL ANALYTICAL INC.,EMSL ANALYTICAL INC.,0,0,587,0,0,0,0,0,587,587,587,587,587,587,587,587,63,587,587,587,111,587,587,587,498,498,24,587,587,587,587,42,587,498,0,0,0,587
38211,51315,AOCUSA,AOCUSA,0,0,824,0,0,0,0,0,824,824,824,824,824,824,824,824,536,824,824,824,128,824,824,824,138,471,66,824,824,824,824,126,824,471,0,0,0,824
38212,51316,R.T. VANDERBILT COMPANY INC.,R.T. VANDERBILT COMPANY INC.,0,0,626,0,0,0,0,0,626,626,626,626,625,626,626,626,414,626,626,626,42,626,626,626,413,318,45,626,626,626,626,65,626,318,0,0,0,626
38213,51317,NEWWAVE TELECOM & TECHNOLOGIES,NEWWAVE TELECOM & TECHNOLOGIES,0,0,105,0,0,0,0,0,105,105,105,105,105,105,105,105,69,105,105,105,4,105,105,105,97,65,4,105,105,105,105,17,105,65,0,0,0,105
38215,51320,SUMMIT CONTRACTING GROUP INC.,SUMMIT CONTRACTING GROUP INC.,0,0,465,0,0,0,0,0,465,465,465,465,465,465,465,465,366,465,465,465,28,465,465,465,119,359,11,465,465,465,465,37,465,359,0,0,0,465
38216,51321,QUVA PHARMA,QUVA PHARMA,0,0,1806,0,0,0,0,0,1806,1806,1806,1806,1801,1806,1806,1806,944,1806,1806,1806,321,1806,1806,1806,1191,919,19,1806,1806,1806,1806,81,1806,919,0,0,0,1805
38218,51323,MAST-JAGERMEISTER US INC.,MAST-JAGERMEISTER US INC.,0,0,386,0,0,0,0,0,386,386,386,386,386,386,386,386,8,386,386,386,52,386,386,386,190,194,6,386,386,386,386,17,386,194,0,0,0,386
38223,51332,WHITTIER EMPLOYEE RESOURCES,WHITTIER EMPLOYEE RESOURCES,0,0,365,0,0,0,0,0,365,365,365,365,242,365,365,365,56,365,365,365,41,365,365,365,48,254,20,365,365,365,365,22,365,254,0,0,0,365
38225,51334,XLA,XLA,0,0,109,0,0,0,0,0,109,109,109,109,109,109,109,109,72,109,109,109,16,109,109,109,1,55,4,109,109,109,109,13,109,55,0,0,0,109
38231,51340,UTILITRA,UTILITRA,0,0,621,0,0,0,0,0,621,621,621,621,621,621,621,621,528,621,621,621,10,621,621,621,320,355,7,621,621,621,621,49,621,355,0,0,0,621
38232,51341,ELITE MEDICAL TRANSPORTATION,ELITE MEDICAL TRANSPORTATION,0,0,294,0,0,0,0,0,294,294,294,294,294,294,294,294,216,294,294,294,44,294,294,294,94,194,11,294,294,294,294,19,294,194,0,0,0,294
38234,51343,SAMSUNG C&T AMERICA INC.,SAMSUNG C&T AMERICA INC.,0,0,294,0,0,0,0,0,294,294,294,294,294,294,294,294,124,294,294,294,78,294,294,294,168,154,6,294,294,294,294,25,294,154,0,0,0,294
38235,51344,OMC,OMC,0,0,240,0,0,0,0,0,240,240,240,240,240,240,240,240,171,240,240,240,26,240,240,240,9,139,13,240,240,240,240,23,240,139,0,0,0,240
38236,51345,COALFIRE SYSTEMS INC.,COALFIRE SYSTEMS INC.,0,0,1759,0,0,0,0,0,1759,1759,1759,1759,1755,1759,1759,1759,547,1759,1759,1759,158,1759,1759,1759,1449,927,16,1759,1759,1759,1759,174,1759,927,0,0,0,1759
38240,51350,BENECON- FLGHIC- LAFAYETTE,BENECON- FLGHIC- LAFAYETTE,0,0,68,0,0,0,0,0,68,68,68,68,45,68,68,68,55,68,68,68,0,68,68,68,28,40,2,68,68,68,68,5,68,40,0,0,0,68
38243,51353,Woolpert Inc,Woolpert Inc,0,0,2975,0,0,0,0,0,2975,2975,2975,2975,2921,2975,2975,2975,1048,2975,2975,2975,198,2975,2975,2975,932,1552,62,2975,2975,2975,2975,191,2975,1552,0,0,0,2973
38244,51355,ASSOCIATED SALES & BAG COMPANY,ASSOCIATED SALES & BAG COMPANY,0,0,280,0,0,0,0,0,280,280,280,280,240,280,280,280,224,280,280,280,7,280,280,280,280,145,33,280,280,280,280,50,280,145,0,0,0,280
38246,51357,NCMA,NCMA,0,0,81,0,0,0,0,0,81,81,81,81,44,81,81,81,51,81,81,81,7,81,81,81,57,56,8,81,81,81,81,9,81,56,0,0,0,81
38248,51358,BROUSSARD BROTHERS INC.,BROUSSARD BROTHERS INC.,0,0,852,0,0,0,0,0,852,852,852,852,852,852,852,852,607,852,852,852,7,852,852,852,490,336,23,852,852,852,852,68,852,336,0,0,0,852
38249,51360,QLARANT,QLARANT,0,0,861,0,0,0,0,0,861,861,861,861,861,861,861,861,520,861,861,861,27,861,861,861,371,454,51,861,861,861,861,93,861,454,0,0,0,861
38250,51363,Goodwill Industries of Arkansas,Goodwill Industries of Arkansas,0,0,420,0,0,0,0,0,420,420,420,420,420,420,420,420,281,420,420,420,86,420,420,420,403,386,11,420,420,420,420,24,420,386,0,0,0,420
38251,51364,IMG USA INC,IMG USA INC,0,0,175,0,0,0,0,0,175,175,175,175,175,175,175,175,68,175,175,175,14,175,175,175,61,80,9,175,175,175,175,17,175,80,0,0,0,175
38253,51366,CELTIC BANK,CELTIC BANK,0,0,549,0,0,0,0,0,549,549,549,549,549,549,549,549,345,549,549,549,78,549,549,549,476,391,7,549,549,549,549,23,549,391,0,0,0,549
38255,51368,SAGESURE LLC,SAGESURE LLC,0,0,1844,0,0,0,0,0,1844,1844,1844,1844,1779,1844,1844,1844,1026,1844,1844,1844,216,1844,1844,1844,1313,1375,24,1844,1844,1844,1844,183,1844,1375,0,0,0,1844
38257,51370,BENECON - PMHIC - UPPER,BENECON - PMHIC - UPPER,0,0,30,0,0,0,0,0,30,30,30,30,26,30,30,30,26,30,30,30,0,30,30,30,25,13,1,30,30,30,30,1,30,13,0,0,0,30
38259,51373,MASTECH DIGITAL INC.,MASTECH DIGITAL INC.,0,0,954,0,0,0,0,0,954,954,954,954,953,954,954,954,2,954,954,954,350,954,954,954,171,362,6,954,954,954,954,33,954,362,0,0,0,954
38261,51375,DBSI INC.,DBSI INC.,0,0,251,0,0,0,0,0,251,251,251,251,156,251,251,251,121,251,251,251,15,251,251,251,180,120,6,251,251,251,251,21,251,120,0,0,0,251
38263,51377,GRAND PERFORMER INC.,GRAND PERFORMER INC.,0,0,1048,0,0,0,0,0,1048,1048,1048,1048,1045,1048,1048,1048,533,1048,1048,1048,165,1048,1048,1048,718,622,25,1048,1048,1048,1048,58,1048,622,0,0,0,1048
38266,51381,EAST FALLOWFIELD TOWNSHIP,EAST FALLOWFIELD TOWNSHIP,0,0,35,0,0,0,0,0,35,35,35,35,29,35,35,35,25,35,35,35,0,35,35,35,26,12,0,35,35,35,35,0,35,12,0,0,0,35
38267,51383,FIVE GUYS,FIVE GUYS,0,0,2094,0,0,0,0,0,2094,2094,2094,2094,2094,2094,2094,2094,1158,2094,2094,2094,357,2094,2094,2094,1499,1300,34,2094,2094,2094,2094,98,2094,1300,0,0,0,2094
38268,51384,BENECON - PMHIC - DOWNINGTOWN (755563),BENECON - PMHIC - DOWNINGTOWN,0,0,22,0,0,0,0,0,22,22,22,22,15,22,22,22,14,22,22,22,3,22,22,22,10,11,2,22,22,22,22,3,22,11,0,0,0,22
38268,51513,BENECON - PMHIC - DOWNINGTOWN (715143),BENECON - PMHIC - DOWNINGTOWN,0,0,111,0,0,0,0,0,111,111,111,111,83,111,111,111,76,111,111,111,10,111,111,111,104,47,3,111,111,111,111,12,111,47,0,0,0,111
38269,51385,ART AND WELLNESS ENTERPRISES,ART AND WELLNESS ENTERPRISES,0,0,785,0,0,0,0,0,785,785,785,785,782,785,785,785,299,785,785,785,63,785,785,785,761,426,15,785,785,785,785,67,785,426,0,0,0,785
38271,51387,FRONTIER DRILLING LLC,FRONTIER DRILLING LLC,0,0,53,0,0,0,0,0,53,53,53,53,37,53,53,53,25,53,53,53,1,53,53,53,34,30,2,53,53,53,53,3,53,30,0,0,0,53
38273,51389,JOSEPH AUTOMOTIVE,JOSEPH AUTOMOTIVE,0,0,773,0,0,0,0,0,773,773,773,773,503,773,773,773,372,773,773,773,20,773,773,773,421,350,25,773,773,773,773,55,773,350,0,0,0,773
38276,51393,BENECON - PMHIC - VALLEY TWP,BENECON - PMHIC - VALLEY TWP,0,0,48,0,0,0,0,0,48,48,48,48,30,48,48,48,43,48,48,48,0,48,48,48,38,21,1,48,48,48,48,2,48,21,0,0,0,48
38277,51394,GL HOMES OF FLORIDA CORP,GL HOMES OF FLORIDA CORP,0,0,1041,0,0,0,0,0,1041,1041,1041,1041,1039,1041,1041,1041,616,1041,1041,1041,106,1041,1041,1041,706,605,46,1041,1041,1041,1041,101,1041,605,0,0,0,1041
38278,51395,LESAFFRE INTERNATIONAL,LESAFFRE INTERNATIONAL,0,0,1191,0,0,0,0,0,1191,1191,1191,1191,1174,1191,1191,1191,512,1191,1191,1191,82,1191,1191,1191,614,624,24,1191,1191,1191,1191,92,1191,624,0,0,0,1191
38280,51398,LEE MECHANICAL CONTRACTORS INC,LEE MECHANICAL CONTRACTORS INC,0,0,362,0,0,0,0,0,362,362,362,362,362,362,362,362,258,362,362,362,17,362,362,362,245,88,4,362,362,362,362,24,362,88,0,0,0,362
38281,51397,PMHIC - E BRADFORD TWP,PMHIC - E BRADFORD TWP,0,0,52,0,0,0,0,0,52,52,52,52,51,52,52,52,44,52,52,52,1,52,52,52,49,18,0,52,52,52,52,10,52,18,0,0,0,52
38283,51400,THE GOODYEAR TIRE & RUBBER CO.,THE GOODYEAR TIRE & RUBBER CO.,0,0,1164,0,0,0,0,0,1164,1164,1164,1164,1164,1164,1164,1164,955,1164,1164,1164,64,1164,1164,1164,101,468,59,1164,1164,1164,1164,238,1164,468,0,0,0,1164
38284,51402,METRO EAST INDUSTRIES INC.,METRO EAST INDUSTRIES INC.,0,0,1037,0,0,0,0,0,1037,1037,1037,1037,725,1037,1037,1037,830,1037,1037,1037,40,1037,1037,1037,793,475,24,1037,1037,1037,1037,167,1037,475,0,0,0,1037
38285,51401,MADISON COUNTY BOCC,MADISON COUNTY BOCC,0,0,128,0,0,0,0,0,128,128,128,128,83,128,128,128,116,128,128,128,3,128,128,128,48,103,11,128,128,128,128,24,128,103,0,0,0,128
38289,51407,Watson Chevrolet,WATSON CHEVROLET INC.,0,0,181,0,0,0,0,0,181,181,181,181,157,181,181,181,75,181,181,181,3,181,181,181,171,96,13,181,181,181,181,16,181,96,0,0,0,181
38290,51409,LANGAN ENGINEERING,LANGAN ENGINEERING,0,0,2534,0,0,0,0,0,2534,2534,2534,2534,2534,2534,2534,2534,1021,2534,2534,2534,467,2534,2534,2534,1560,1619,38,2534,2534,2534,2534,215,2534,1619,0,0,0,2534
38291,51411,BENECON-PMHIC-W BRADFORD TWP,BENECON-PMHIC-W BRADFORD TWP,0,0,60,0,0,0,0,0,60,60,60,60,49,60,60,60,35,60,60,60,2,60,60,60,17,25,2,60,60,60,60,9,60,25,0,0,0,60
38292,51412,AgreeYa Solutions Inc,"AGREEYA SOLUTIONS, INC.",0,0,264,0,0,0,0,0,264,264,264,264,264,264,264,264,119,264,264,264,56,264,264,264,138,125,9,264,264,264,264,17,264,125,0,0,0,264
38293,51414,SOUTHWEST POWER POOL INC.,SOUTHWEST POWER POOL INC.,0,0,2105,0,0,0,0,0,2105,2105,2105,2105,2080,2105,2105,2105,1553,2105,2105,2105,44,2105,2105,2105,1537,993,40,2105,2105,2105,2105,196,2105,993,0,0,0,2105
38294,51415,MAXMARA USA INC.,MAXMARA USA INC.,0,0,291,0,0,0,0,0,291,291,291,291,289,291,291,291,91,291,291,291,112,291,291,291,79,215,7,291,291,291,291,21,291,215,0,0,0,291
38296,51419,GROUND PENETRATING RADAR,GROUND PENETRATING RADAR,0,0,1709,0,0,0,0,0,1709,1709,1709,1709,1709,1709,1709,1709,1117,1709,1709,1709,165,1709,1709,1709,1097,860,5,1709,1709,1709,1709,124,1709,860,0,0,0,1709
38301,51424,Smarsh Inc.,Smarsh Inc.,0,0,995,0,0,0,0,0,995,995,995,995,994,995,995,995,416,995,995,995,98,995,995,995,261,446,12,995,995,995,995,103,995,446,0,0,0,995
38306,51429,BENECON FLGHIC CITY OF MADISON,BENECON FLGHIC CITY OF MADISON,0,0,57,0,0,0,0,0,57,57,57,57,37,57,57,57,31,57,57,57,4,57,57,57,32,28,5,57,57,57,57,11,57,28,0,0,0,57
38308,51433,YOUTH VILLAGES INC.,YOUTH VILLAGES INC.,0,0,5371,0,0,0,0,0,5371,5371,5371,5371,5369,5371,5371,5371,4320,5371,5371,5371,802,5371,5371,5371,3733,2863,78,5371,5371,5371,5371,503,5371,2863,0,0,0,5371
38310,51436,KHS USA INC.,KHS USA INC.,0,0,544,0,0,0,0,0,544,544,544,544,544,544,544,544,251,544,544,544,72,544,544,544,57,293,21,544,544,544,544,56,544,293,0,0,0,544
38316,51445,ST CHARLES PARISH SHERIFF'S,ST CHARLES PARISH SHERIFF'S,0,0,607,0,0,0,0,0,607,607,607,607,516,607,607,607,546,607,607,607,9,607,607,607,587,448,12,607,607,607,607,95,607,448,0,0,0,607
38318,51447,GEHL FOODS LLC,GEHL FOODS LLC,0,0,815,0,0,0,0,0,815,815,815,815,815,815,815,815,517,815,815,815,111,815,815,815,21,303,9,815,815,815,815,30,815,303,0,0,0,815
38321,51450,COMPOSITE MOTORS INC.,COMPOSITE MOTORS INC.,0,0,253,0,0,0,0,0,253,253,253,253,232,253,253,253,103,253,253,253,31,253,253,253,118,110,15,253,253,253,253,22,253,110,0,0,0,253
38325,51454,RESORTS WORLD CASINO NYC,RESORTS WORLD CASINO NYC,0,0,513,0,0,0,0,0,513,513,513,513,513,513,513,513,236,513,513,513,102,513,513,513,399,305,22,513,513,513,513,84,513,305,0,0,0,513
38327,51456,BAY AREA RAPID TRANSIT DIST.,BAY AREA RAPID TRANSIT DIST.,0,0,71,0,0,0,0,0,71,71,71,71,48,71,71,71,46,71,71,71,10,71,71,71,67,46,17,71,71,71,71,27,71,46,0,0,0,71
38338,51469,GOODWILL EASTER SEALS MV,GOODWILL EASTER SEALS MV,0,0,370,0,0,0,0,0,370,370,370,370,368,370,370,370,271,370,370,370,27,370,370,370,242,203,15,370,370,370,370,32,370,203,0,0,0,370
38341,51471,Intercounty Electric Cooperative Association,INTERCOUNTY ELECTRIC CO-OP ASS,0,0,390,0,0,0,0,0,390,390,390,390,334,390,390,390,357,390,390,390,0,390,390,390,382,167,11,390,390,390,390,76,390,167,0,0,0,390
38345,51477,TP ICAP AMERICAS HOLDINGS INC.,TP ICAP AMERICAS HOLDINGS INC.,0,0,2736,0,0,0,0,0,2736,2736,2736,2736,2730,2736,2736,2736,1111,2736,2736,2736,432,2736,2736,2736,1602,1281,70,2736,2736,2736,2736,194,2736,1281,0,0,0,2735
38351,51489,IRIS USA INC.,IRIS USA INC.,0,0,815,0,0,0,0,0,815,815,815,815,795,815,815,815,238,815,815,815,118,815,815,815,596,485,19,815,815,815,815,71,815,485,0,0,0,815
38352,51490,UNIVERSITY MEDICAL SERVICE,UNIVERSITY MEDICAL SERVICE,0,0,1180,0,0,0,0,0,1180,1180,1180,1180,818,1180,1180,1180,703,1180,1180,1180,606,1180,1180,1180,0,814,2,1180,1180,1180,1180,52,1180,814,0,0,0,1180
38359,51512,Desert Financial Credit Union,Desert Financial Credit Union,0,0,2292,0,0,0,0,0,2292,2292,2292,2292,2285,2292,2292,2292,1096,2292,2292,2292,193,2292,2292,2292,1191,914,33,2292,2292,2292,2292,106,2292,914,0,0,0,2292
38361,51516,Tranzonic Companies,Tranzonic Companies,0,0,575,0,0,0,0,0,575,575,575,575,575,575,575,575,259,575,575,575,56,575,575,575,249,230,16,575,575,575,575,36,575,230,0,0,0,575
38362,51517,"Sonny's Enterprises, LLC","Sonny's Enterprises, LLC",0,0,2243,0,0,0,0,0,2243,2243,2243,2243,2240,2243,2243,2243,840,2243,2243,2243,216,2243,2243,2243,5,932,30,2243,2243,2243,2243,66,2243,932,0,0,0,2243
38364,51521,RVO Health,RVO Health,0,0,2036,0,0,0,0,0,2036,2036,2036,2036,2035,2036,2036,2036,862,2036,2036,2036,302,2036,2036,2036,3,1059,28,2036,2036,2036,2036,127,2036,1059,0,0,0,2036
38365,51526,Community Brands,Community Brands,0,0,1028,0,0,0,0,0,1028,1028,1028,1028,1022,1028,1028,1028,385,1028,1028,1028,97,1028,1028,1028,800,451,11,1028,1028,1028,1028,40,1028,451,0,0,0,1028
38368,51542,Seacoast National Bank,Seacoast National Bank,0,0,1232,0,0,0,0,0,1232,1232,1232,1232,1230,1232,1232,1232,677,1232,1232,1232,109,1232,1232,1232,768,778,39,1232,1232,1232,1232,48,1232,778,0,0,0,1232
38369,51543,"Kompass Kapital Management, LLC","Kompass Kapital Management, LLC",0,0,498,0,0,0,0,0,498,498,498,498,496,498,498,498,186,498,498,498,25,498,498,498,391,165,2,498,498,498,498,21,498,165,0,0,0,498
38371,51556,NWN Corporation,NWN Corporation,0,0,1739,0,0,0,0,0,1739,1739,1739,1739,1733,1739,1739,1739,1035,1739,1739,1739,104,1739,1739,1739,304,661,49,1739,1739,1739,1739,96,1739,661,0,0,0,1739
38373,51612,Sinch US Holding Inc,Sinch US Holding Inc,0,0,2013,0,0,0,0,0,2013,2013,2013,2013,2002,2013,2013,2013,784,2013,2013,2013,229,2013,2013,2013,697,803,43,2013,2013,2013,2013,86,2013,803,0,0,0,2013
38379,51621,Takumi Stamping,Takumi Stamping,0,0,547,0,0,0,0,0,547,547,547,547,547,547,547,547,282,547,547,547,88,547,547,547,440,318,23,547,547,547,547,71,547,318,0,0,0,547
38382,51627,Westwood Professional Services,Westwood Professional Services,0,0,1739,0,0,0,0,0,1739,1739,1739,1739,1739,1739,1739,1739,1240,1739,1739,1739,230,1739,1739,1739,953,633,10,1739,1739,1739,1739,73,1739,633,0,0,0,1739
38388,51636,Clarity Media Group,Clarity Media Group,0,0,324,0,0,0,0,0,324,324,324,324,323,324,324,324,143,324,324,324,69,324,324,324,17,186,18,324,324,324,324,26,324,186,0,0,0,323
38397,51662,Southern Veterinary Partners,Southern Veterinary Partners,0,0,3841,0,0,0,0,0,3841,3841,3841,3841,3830,3841,3841,3841,1825,3841,3841,3841,283,3841,3841,3841,1568,2308,58,3841,3841,3841,3841,187,3841,2308,0,0,0,3840
38400,51667,Irvine Unified School District,Irvine Unified School District,0,0,3713,0,0,0,0,0,3713,3713,3713,3713,3713,3713,3713,3713,1593,3713,3713,3713,0,3713,3713,3713,1716,1485,68,3713,3713,3713,3713,192,3713,1485,0,0,0,3713
38403,51671,Kaman Corp,Kaman Corporation,0,0,2014,0,0,0,0,0,2014,2014,2014,2014,2011,2014,2014,2014,1352,2014,2014,2014,144,2014,2014,2014,683,900,117,2014,2014,2014,2014,143,2014,900,0,0,0,2013
38408,51679,Ampler QSR,Ampler QSR,0,0,269,0,0,0,0,0,269,269,269,269,267,269,269,269,118,269,269,269,43,269,269,269,207,210,5,269,269,269,269,22,269,210,0,0,0,269
38409,51680,Gilbane Inc,Gilbane Inc,0,0,6104,0,0,0,0,0,6104,6104,6104,6104,6099,6104,6104,6104,3749,6104,6104,6104,574,6104,6104,6104,40,2676,163,6104,6104,6104,6104,288,6104,2676,0,0,0,6104
38409,55068,"Gilbane, Inc.-Opt Out",Gilbane Inc,0,0,0,0,0,0,0,0,775,775,775,775,766,775,775,775,583,775,775,775,98,775,775,775,0,775,0,0,775,775,775,0,775,775,0,0,0,775
38411,51683,HomeServe USA Corp,HomeServe USA Corp,0,0,2473,0,0,0,0,0,2473,2473,2473,2473,2466,2473,2473,2473,914,2473,2473,2473,243,2473,2473,2473,1209,962,81,2473,2473,2473,2473,221,2473,962,0,0,0,2473
38521,51918,Phototype Engraving,Phototype Engraving,0,0,619,0,0,0,0,0,619,619,619,619,619,619,619,619,271,619,619,619,32,619,619,619,124,245,13,619,619,619,619,32,619,245,0,0,0,619
38522,51919,Dayton Lamina,Dayton Lamina,0,0,221,0,0,0,0,0,221,221,221,221,221,221,221,221,143,221,221,221,12,221,221,221,0,121,5,221,221,221,221,8,221,121,0,0,0,221
38524,51921,Noven Pharmaceuticals,Noven Pharmaceuticals,0,0,639,0,0,0,0,0,639,639,639,639,637,639,639,639,328,639,639,639,78,639,639,639,4,371,19,639,639,639,639,32,639,371,0,0,0,639
